"Step","3x3HighIn_simple_3by3_oldarrival_run_arrival_change_201_007_transformer_2025-06-09_09-54-32 - reward","3x3HighIn_simple_3by3_oldarrival_run_arrival_change_201_007_transformer_2025-06-09_09-54-32 - reward__MIN","3x3HighIn_simple_3by3_oldarrival_run_arrival_change_201_007_transformer_2025-06-09_09-54-32 - reward__MAX"
"1940","49.895999999999916","49.895999999999916","49.895999999999916"
"1941","49.258999999999894","49.258999999999894","49.258999999999894"
"1942","49.18299999999992","49.18299999999992","49.18299999999992"
"1943","50.052999999999905","50.052999999999905","50.052999999999905"
"1944","50.61999999999989","50.61999999999989","50.61999999999989"
"1945","50.141999999999896","50.141999999999896","50.141999999999896"
"1946","50.961999999999904","50.961999999999904","50.961999999999904"
"1947","50.8589999999999","50.8589999999999","50.8589999999999"
"1948","50.622999999999905","50.622999999999905","50.622999999999905"
"1949","50.06399999999991","50.06399999999991","50.06399999999991"
"1950","50.120999999999896","50.120999999999896","50.120999999999896"
"1951","50.18499999999991","50.18499999999991","50.18499999999991"
"1952","49.805999999999905","49.805999999999905","49.805999999999905"
"1953","49.68799999999991","49.68799999999991","49.68799999999991"
"1954","49.93799999999992","49.93799999999992","49.93799999999992"
"1955","49.19099999999991","49.19099999999991","49.19099999999991"
"1956","49.80699999999992","49.80699999999992","49.80699999999992"
"1957","50.3819999999999","50.3819999999999","50.3819999999999"
"1958","50.765999999999906","50.765999999999906","50.765999999999906"
"1959","51.2649999999999","51.2649999999999","51.2649999999999"
"1960","52.267999999999894","52.267999999999894","52.267999999999894"
"1961","51.13399999999991","51.13399999999991","51.13399999999991"
"1962","50.12599999999991","50.12599999999991","50.12599999999991"
"1963","50.7629999999999","50.7629999999999","50.7629999999999"
"1964","50.40399999999991","50.40399999999991","50.40399999999991"
"1965","50.160999999999895","50.160999999999895","50.160999999999895"
"1966","51.29499999999991","51.29499999999991","51.29499999999991"
"1967","51.44099999999991","51.44099999999991","51.44099999999991"
"1968","49.72799999999991","49.72799999999991","49.72799999999991"
"1969","49.9029999999999","49.9029999999999","49.9029999999999"
"1970","49.74999999999991","49.74999999999991","49.74999999999991"
"1971","49.847999999999914","49.847999999999914","49.847999999999914"
"1972","49.8249999999999","49.8249999999999","49.8249999999999"
"1973","50.584999999999894","50.584999999999894","50.584999999999894"
"1974","50.63899999999992","50.63899999999992","50.63899999999992"
"1975","51.175999999999895","51.175999999999895","51.175999999999895"
"1976","51.65199999999991","51.65199999999991","51.65199999999991"
"1977","50.27499999999992","50.27499999999992","50.27499999999992"
"1978","47.644999999999925","47.644999999999925","47.644999999999925"
"1979","46.73599999999991","46.73599999999991","46.73599999999991"
"1980","45.347999999999914","45.347999999999914","45.347999999999914"
"1981","45.08599999999992","45.08599999999992","45.08599999999992"
"1982","46.57599999999992","46.57599999999992","46.57599999999992"
"1983","49.579999999999906","49.579999999999906","49.579999999999906"
"1984","48.669999999999916","48.669999999999916","48.669999999999916"
"1985","49.27399999999992","49.27399999999992","49.27399999999992"
"1986","49.4049999999999","49.4049999999999","49.4049999999999"
"1987","49.14799999999991","49.14799999999991","49.14799999999991"
"1988","49.24399999999989","49.24399999999989","49.24399999999989"
"1989","49.397999999999904","49.397999999999904","49.397999999999904"
"1990","49.21499999999991","49.21499999999991","49.21499999999991"
"1991","46.09899999999991","46.09899999999991","46.09899999999991"
"1992","44.36799999999992","44.36799999999992","44.36799999999992"
"1993","43.316999999999915","43.316999999999915","43.316999999999915"
"1994","44.668999999999926","44.668999999999926","44.668999999999926"
"1995","41.526999999999916","41.526999999999916","41.526999999999916"
"1996","38.823999999999934","38.823999999999934","38.823999999999934"
"1997","38.454999999999934","38.454999999999934","38.454999999999934"
"1998","36.67199999999993","36.67199999999993","36.67199999999993"
"1999","29.45899999999996","29.45899999999996","29.45899999999996"
"2000","30.35999999999996","30.35999999999996","30.35999999999996"
"2001","31.998999999999953","31.998999999999953","31.998999999999953"
"2002","30.237999999999957","30.237999999999957","30.237999999999957"
"2003","30.34099999999996","30.34099999999996","30.34099999999996"
"2004","33.03599999999994","33.03599999999994","33.03599999999994"
"2005","33.38299999999994","33.38299999999994","33.38299999999994"
"2006","35.26399999999993","35.26399999999993","35.26399999999993"
"2007","35.46799999999993","35.46799999999993","35.46799999999993"
"2008","34.79599999999993","34.79599999999993","34.79599999999993"
"2009","36.60299999999992","36.60299999999992","36.60299999999992"
"2010","36.625999999999934","36.625999999999934","36.625999999999934"
"2011","36.385999999999925","36.385999999999925","36.385999999999925"
"2012","39.03299999999992","39.03299999999992","39.03299999999992"
"2013","38.61199999999994","38.61199999999994","38.61199999999994"
"2014","37.802999999999926","37.802999999999926","37.802999999999926"
"2015","37.95299999999993","37.95299999999993","37.95299999999993"
"2016","34.60899999999994","34.60899999999994","34.60899999999994"
"2017","34.60299999999994","34.60299999999994","34.60299999999994"
"2018","35.274999999999935","35.274999999999935","35.274999999999935"
"2019","36.37099999999994","36.37099999999994","36.37099999999994"
"2020","35.90799999999994","35.90799999999994","35.90799999999994"
"2021","38.603999999999935","38.603999999999935","38.603999999999935"
"2022","38.70299999999993","38.70299999999993","38.70299999999993"
"2023","38.74299999999993","38.74299999999993","38.74299999999993"
"2024","37.58799999999994","37.58799999999994","37.58799999999994"
"2025","36.43199999999993","36.43199999999993","36.43199999999993"
"2026","33.00499999999994","33.00499999999994","33.00499999999994"
"2027","32.21899999999994","32.21899999999994","32.21899999999994"
"2028","22.16699999999995","22.16699999999995","22.16699999999995"
"2029","19.261999999999954","19.261999999999954","19.261999999999954"
"2030","16.93599999999996","16.93599999999996","16.93599999999996"
"2031","15.944999999999963","15.944999999999963","15.944999999999963"
"2032","15.255999999999965","15.255999999999965","15.255999999999965"
"2033","19.990999999999964","19.990999999999964","19.990999999999964"
"2034","22.891999999999953","22.891999999999953","22.891999999999953"
"2035","25.514999999999944","25.514999999999944","25.514999999999944"
"2036","27.94199999999994","27.94199999999994","27.94199999999994"
"2037","30.18999999999994","30.18999999999994","30.18999999999994"
"2038","34.429999999999936","34.429999999999936","34.429999999999936"
"2039","28.08299999999995","28.08299999999995","28.08299999999995"
"2040","27.23299999999995","27.23299999999995","27.23299999999995"
"2041","22.241999999999965","22.241999999999965","22.241999999999965"
"2042","21.78899999999996","21.78899999999996","21.78899999999996"
"2043","20.16399999999997","20.16399999999997","20.16399999999997"
"2044","24.332999999999966","24.332999999999966","24.332999999999966"
"2045","25.877999999999957","25.877999999999957","25.877999999999957"
"2046","28.756999999999948","28.756999999999948","28.756999999999948"
"2047","29.56899999999995","29.56899999999995","29.56899999999995"
"2048","30.239999999999945","30.239999999999945","30.239999999999945"
"2049","31.221999999999937","31.221999999999937","31.221999999999937"
"2050","30.98999999999994","30.98999999999994","30.98999999999994"
"2051","31.473999999999947","31.473999999999947","31.473999999999947"
"2052","31.932999999999932","31.932999999999932","31.932999999999932"
"2053","32.47599999999994","32.47599999999994","32.47599999999994"
"2054","28.288999999999945","28.288999999999945","28.288999999999945"
"2055","26.55399999999994","26.55399999999994","26.55399999999994"
"2056","29.56199999999994","29.56199999999994","29.56199999999994"
"2057","29.778999999999947","29.778999999999947","29.778999999999947"
"2058","31.072999999999936","31.072999999999936","31.072999999999936"
"2059","34.127999999999936","34.127999999999936","34.127999999999936"
"2060","36.40099999999993","36.40099999999993","36.40099999999993"
"2061","35.509999999999934","35.509999999999934","35.509999999999934"
"2062","36.81799999999993","36.81799999999993","36.81799999999993"
"2063","35.92199999999993","35.92199999999993","35.92199999999993"
"2064","37.03299999999993","37.03299999999993","37.03299999999993"
"2065","35.70999999999994","35.70999999999994","35.70999999999994"
"2066","35.08299999999994","35.08299999999994","35.08299999999994"
"2067","33.17599999999994","33.17599999999994","33.17599999999994"
"2068","33.79099999999993","33.79099999999993","33.79099999999993"
"2069","34.81299999999993","34.81299999999993","34.81299999999993"
"2070","34.18199999999994","34.18199999999994","34.18199999999994"
"2071","34.186999999999934","34.186999999999934","34.186999999999934"
"2072","33.31899999999994","33.31899999999994","33.31899999999994"
"2073","32.84599999999994","32.84599999999994","32.84599999999994"
"2074","32.51299999999995","32.51299999999995","32.51299999999995"
"2075","31.702999999999943","31.702999999999943","31.702999999999943"
"2076","30.610999999999944","30.610999999999944","30.610999999999944"
"2077","31.18299999999994","31.18299999999994","31.18299999999994"
"2078","30.234999999999946","30.234999999999946","30.234999999999946"
"2079","31.24099999999994","31.24099999999994","31.24099999999994"
"2080","33.273999999999944","33.273999999999944","33.273999999999944"
"2081","34.00099999999994","34.00099999999994","34.00099999999994"
"2082","35.54199999999993","35.54199999999993","35.54199999999993"
"2083","36.21199999999993","36.21199999999993","36.21199999999993"
"2084","35.341999999999935","35.341999999999935","35.341999999999935"
"2085","34.41499999999993","34.41499999999993","34.41499999999993"
"2086","33.306999999999945","33.306999999999945","33.306999999999945"
"2087","32.597999999999935","32.597999999999935","32.597999999999935"
"2088","33.91099999999994","33.91099999999994","33.91099999999994"
"2089","31.430999999999944","31.430999999999944","31.430999999999944"
"2090","30.27199999999995","30.27199999999995","30.27199999999995"
"2091","32.08399999999994","32.08399999999994","32.08399999999994"
"2092","31.809999999999935","31.809999999999935","31.809999999999935"
